row,c0,c1,c2,c3,c4
0,109293.75228201193,2.007693658484544e-11,-6.8743677166997012e-12,7.2759576141834259e-12,0
1,2.007693658484544e-11,0,1.036218626655439e-11,1.0362186266554397e-11,1.5112711078256081e-12
2,-6.8743677166997012e-12,1.036218626655439e-11,210100.45430191315,-1.2864942443012141e-11,5.2669547019813138e-12
3,7.2759576141834259e-12,1.0362186266554397e-11,-1.2864942443012141e-11,210100.45430191315,3.208624047734875e-12
4,0,1.5112711078256073e-12,5.2669547019813146e-12,3.208624047734875e-12,52469.94962705161
