row,c0,c1,c2,c3,c4
0,259647.19991833763,4.7696416843134761e-11,-8.6773982753031948e-12,7.2759576141834259e-12,0
1,4.7696416843134761e-11,0,1.1569864367070933e-11,1.1569864367070913e-11,0
2,-8.6773982753031948e-12,1.1569864367070933e-11,68751.342706817828,-4.2098055891493582e-12,0
3,7.2759576141834259e-12,1.1569864367070913e-11,-4.2098055891493582e-12,68751.342706817828,0
4,0,0,0,0,0
