row,c0,c1,c2,c3,c4
0,30240.728359028893,5.5551316783153978e-12,-6.494309403499129e-13,4.5474735088646412e-13,0
1,5.5551316783153978e-12,1.5873839866945702e-27,8.6590792046654912e-13,8.6590792046655103e-13,5.4875596790218478e-13
2,-6.494309403499129e-13,8.6590792046654912e-13,3306.4310406810328,-2.0246050952857415e-13,-1.9245940054768313e-13
3,4.5474735088646412e-13,8.6590792046655103e-13,-2.0246050952857415e-13,3306.4310406810328,-2.2737367544323206e-13
4,0,5.4875596790218478e-13,-1.9245940054768313e-13,-2.2737367544323206e-13,2655.8561807684782
