polarization,minus_two_delta_loglikelihood,expected_first_count,expected_second_count,expected_total_count,expected_ratio_or_asymmetry
0.7550000000,314.9319493822,48905.8758092402,86669.2279359689,135575.1037452092,0.5642818907
0.7575000000,321.3337570375,48917.4251256489,86603.0957589388,135520.5208845877,0.5648461489
0.7600000000,327.8040377497,48928.9744420576,86536.9635819087,135465.9380239663,0.5654112696
0.7625000000,334.3429186732,48940.5237584663,86470.8314048786,135411.3551633449,0.5659772546
0.7650000000,340.9505273026,48952.0730748750,86404.6992278484,135356.7723027234,0.5665441060
0.7675000000,347.6269914727,48963.6223912837,86338.5670508183,135302.1894421020,0.5671118257
0.7700000000,354.3724393599,48975.1717076924,86272.4348737882,135247.6065814806,0.5676804159
0.7725000000,361.1869994835,48986.7210241011,86206.3026967581,135193.0237208591,0.5682498784
0.7750000000,368.0708007068,48998.2703405097,86140.1705197280,135138.4408602377,0.5688202153
0.7775000000,375.0239722379,49009.8196569184,86074.0383426978,135083.8579996163,0.5693914286
0.7800000000,382.0466436311,49021.3689733271,86007.9061656677,135029.2751389949,0.5699635203
0.7825000000,389.1389447879,49032.9182897358,85941.7739886376,134974.6922783734,0.5705364925
0.7850000000,396.3010059582,49044.4676061445,85875.6418116075,134920.1094177520,0.5711103471
0.7875000000,403.5329577415,49056.0169225532,85809.5096345774,134865.5265571306,0.5716850863
0.7900000000,410.8349310877,49067.5662389619,85743.3774575472,134810.9436965091,0.5722607121
0.7925000000,418.2070572987,49079.1155553706,85677.2452805171,134756.3608358877,0.5728372264
0.7950000000,425.6494680294,49090.6648717793,85611.1131034870,134701.7779752663,0.5734146315
0.7975000000,433.1622952883,49102.2141881880,85544.9809264569,134647.1951146448,0.5739929293
0.8000000000,440.7456714398,49113.7635045966,85478.8487494268,134592.6122540234,0.5745721219
0.8025000000,448.3997292041,49125.3128210053,85412.7165723966,134538.0293934020,0.5751522114
0.8050000000,456.1246016594,49136.8621374140,85346.5843953665,134483.4465327805,0.5757331999
0.8075000000,463.9204222424,49148.4114538227,85280.4522183364,134428.8636721591,0.5763150895
0.8100000000,471.7873247497,49159.9607702314,85214.3200413063,134374.2808115377,0.5768978823
0.8125000000,479.7254433390,49171.5100866401,85148.1878642762,134319.6979509162,0.5774815803
0.8150000000,487.7349125304,49183.0594030488,85082.0556872461,134265.1150902948,0.5780661857
0.8175000000,495.8158672072,49194.6087194575,85015.9235102159,134210.5322296734,0.5786517006
0.8200000000,503.9684426176,49206.1580358662,84949.7913331858,134155.9493690520,0.5792381272
0.8225000000,512.1927743755,49217.7073522748,84883.6591561557,134101.3665084305,0.5798254675
0.8250000000,520.4889984618,49229.2566686835,84817.5269791256,134046.7836478091,0.5804137237
0.8275000000,528.8572512259,49240.8059850922,84751.3948020955,133992.2007871877,0.5810028979
0.8300000000,537.2976693862,49252.3553015009,84685.2626250653,133937.6179265663,0.5815929924
0.8325000000,545.8103900323,49263.9046179096,84619.1304480352,133883.0350659448,0.5821840092
0.8350000000,554.3955506254,49275.4539343183,84552.9982710051,133828.4522053234,0.5827759505
0.8375000000,563.0532889999,49287.0032507270,84486.8660939750,133773.8693447020,0.5833688185
0.8400000000,571.7837433646,49298.5525671357,84420.7339169449,133719.2864840805,0.5839626153
0.8425000000,580.5870523038,49310.1018835444,84354.6017399147,133664.7036234591,0.5845573432
0.8450000000,589.4633547787,49321.6511999530,84288.4695628846,133610.1207628377,0.5851530044
0.8475000000,598.4127901286,49333.2005163617,84222.3373858545,133555.5379022163,0.5857496010
0.8500000000,607.4354980721,49344.7498327704,84156.2052088244,133500.9550415948,0.5863471352
0.8525000000,616.5316187085,49356.2991491791,84090.0730317943,133446.3721809734,0.5869456093
0.8550000000,625.7012925188,49367.8484655878,84023.9408547642,133391.7893203520,0.5875450254
0.8575000000,634.9446603673,49379.3977819965,83957.8086777340,133337.2064597305,0.5881453859
0.8600000000,644.2618635026,49390.9470984052,83891.6765007039,133282.6235991091,0.5887466929
0.8625000000,653.6530435588,49402.4964148139,83825.5443236738,133228.0407384877,0.5893489486
0.8650000000,663.1183425573,49414.0457312226,83759.4121466437,133173.4578778662,0.5899521554
0.8675000000,672.6579029076,49425.5950476312,83693.2799696136,133118.8750172448,0.5905563155
0.8700000000,682.2718674086,49437.1443640399,83627.1477925834,133064.2921566234,0.5911614311
0.8725000000,691.9603792503,49448.6936804486,83561.0156155533,133009.7092960019,0.5917675045
0.8750000000,701.7235820146,49460.2429968573,83494.8834385232,132955.1264353805,0.5923745379
0.8775000000,711.5616196770,49471.7923132660,83428.7512614931,132900.5435747591,0.5929825338
0.8800000000,721.4746366077,49483.3416296747,83362.6190844630,132845.9607141376,0.5935914943
0.8825000000,731.4627775730,49494.8909460834,83296.4869074328,132791.3778535162,0.5942014217
0.8850000000,741.5261877367,49506.4402624921,83230.3547304027,132736.7949928948,0.5948123184
0.8875000000,751.6650126611,49517.9895789008,83164.2225533726,132682.2121322734,0.5954241867
0.8900000000,761.8793983088,49529.5388953095,83098.0903763425,132627.6292716519,0.5960370289
0.8925000000,772.1694910438,49541.0882117181,83031.9581993124,132573.0464110305,0.5966508473
0.8950000000,782.5354376328,49552.6375281268,82965.8260222822,132518.4635504091,0.5972656442
0.8975000000,792.9773852466,49564.1868445355,82899.6938452521,132463.8806897876,0.5978814221
0.9000000000,803.4954814615,49575.7361609442,82833.5616682220,132409.2978291662,0.5984981831
0.9025000000,814.0898742606,49587.2854773529,82767.4294911919,132354.7149685448,0.5991159298
0.9050000000,824.7607120354,49598.8347937616,82701.2973141618,132300.1321079234,0.5997346644
0.9075000000,835.5081435868,49610.3841101703,82635.1651371317,132245.5492473019,0.6003543894
0.9100000000,846.3323181266,49621.9334265790,82569.0329601015,132190.9663866805,0.6009751071
0.9125000000,857.2333852792,49633.4827429876,82502.9007830714,132136.3835260590,0.6015968199
0.9150000000,868.2114950825,49645.0320593963,82436.7686060413,132081.8006654377,0.6022195302
0.9175000000,879.2667979898,49656.5813758050,82370.6364290112,132027.2178048162,0.6028432404
0.9200000000,890.3994448706,49668.1306922137,82304.5042519811,131972.6349441948,0.6034679529
0.9225000000,901.6095870126,49679.6800086224,82238.3720749509,131918.0520835733,0.6040936701
0.9250000000,912.8973761229,49691.2293250311,82172.2398979208,131863.4692229519,0.6047203945
0.9275000000,924.2629643293,49702.7786414398,82106.1077208907,131808.8863623305,0.6053481284
0.9300000000,935.7065041817,49714.3279578485,82039.9755438606,131754.3035017090,0.6059768744
0.9325000000,947.2281486539,49725.8772742572,81973.8433668305,131699.7206410876,0.6066066349
0.9350000000,958.8280511446,49737.4265906658,81907.7111898003,131645.1377804662,0.6072374123
0.9375000000,970.5063654792,49748.9759070745,81841.5790127702,131590.5549198448,0.6078692091
0.9400000000,982.2632459109,49760.5252234832,81775.4468357401,131535.9720592233,0.6085020278
0.9425000000,994.0988471224,49772.0745398919,81709.3146587100,131481.3891986019,0.6091358708
0.9450000000,1006.0133242274,49783.6238563006,81643.1824816799,131426.8063379805,0.6097707407
0.9475000000,1018.0068327719,49795.1731727093,81577.0503046497,131372.2234773590,0.6104066399
0.9500000000,1030.0795287358,49806.7224891180,81510.9181276196,131317.6406167376,0.6110435710
0.9525000000,1042.2315685343,49818.2718055267,81444.7859505895,131263.0577561162,0.6116815364
0.9550000000,1054.4631090193,49829.8211219354,81378.6537735594,131208.4748954948,0.6123205388
0.9575000000,1066.7743074812,49841.3704383440,81312.5215965293,131153.8920348733,0.6129605805
0.9600000000,1079.1653216502,49852.9197547527,81246.3894194992,131099.3091742519,0.6136016642
0.9625000000,1091.6363096977,49864.4690711614,81180.2572424690,131044.7263136305,0.6142437923
0.9650000000,1104.1874302379,49876.0183875701,81114.1250654389,130990.1434530090,0.6148869676
0.9675000000,1116.8188423297,49887.5677039788,81047.9928884088,130935.5605923876,0.6155311924
0.9700000000,1129.5307054774,49899.1170203875,80981.8607113787,130880.9777317662,0.6161764694
0.9725000000,1142.3231796330,49910.6663367962,80915.7285343486,130826.3948711447,0.6168228012
0.9750000000,1155.1964251974,49922.2156532049,80849.5963573184,130771.8120105233,0.6174701904
0.9775000000,1168.1506030219,49933.7649696136,80783.4641802883,130717.2291499019,0.6181186395
0.9800000000,1181.1858744100,49945.3142860223,80717.3320032582,130662.6462892804,0.6187681511
0.9825000000,1194.3024011187,49956.8636024309,80651.1998262281,130608.0634286590,0.6194187279
0.9850000000,1207.5003453601,49968.4129188396,80585.0676491980,130553.4805680376,0.6200703725
0.9875000000,1220.7798698032,49979.9622352483,80518.9354721679,130498.8977074162,0.6207230876
0.9900000000,1234.1411375751,49991.5115516570,80452.8032951377,130444.3148467947,0.6213768757
0.9925000000,1247.5843122632,50003.0608680657,80386.6711181076,130389.7319861733,0.6220317395
0.9950000000,1261.1095579158,50014.6101844744,80320.5389410775,130335.1491255519,0.6226876817
0.9975000000,1274.7170390448,50026.1595008831,80254.4067640474,130280.5662649304,0.6233447049
1.0000000000,1288.4069206265,50037.7088172918,80188.2745870173,130225.9834043090,0.6240028118
