row,c0,c1,c2,c3,c4
0,58678.061351551769,1.0778985002152475e-11,-4.0622959416163466e-12,3.637978807091713e-12,0
1,1.0778985002152475e-11,0,6.2193906235468417e-12,6.2193906235468474e-12,0
2,-4.0622959416163466e-12,6.2193906235468417e-12,130774.407225544,-8.0076229609577515e-12,4.7253902441587842e-12
3,3.637978807091713e-12,6.2193906235468474e-12,-8.0076229609577515e-12,130774.407225544,4.9196431871829253e-12
4,0,0,4.7253902441587842e-12,4.9196431871829253e-12,35382.347372387361
