row,c0,c1,c2,c3,c4
0,-27352.635461078818,0,12982.295636750843,0,8717.9890647633511
1,27352.635461078818,3.3497317465654559e-12,7.9493633985657834e-13,-12982.295636750843,8717.9890647633511
2,-27352.635461078818,-6.6994634931309119e-12,-12982.295636750843,-1.5898726797131567e-12,8717.9890647633511
3,27352.635461078818,1.0049195239696368e-11,-2.384809019569735e-12,12982.295636750843,8717.9890647633511
